administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue,operatingsystems_missing,browser_missing,traffictype_missing
1,55.0,1,43.66666667,67,1706.0716739999998,0.0130903,0.021031752,10.49659674,0.0,5,2,2,1,2,Returning_Visitor,1,1,0,0,0
1,61.33333333,0,0.0,4,14.2,0.0,0.05,0.0,0.0,7,2,2,4,2,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,13,206.37717790000002,0.0,0.004,0.0,0.0,11,2,2,4,2,Returning_Visitor,1,0,0,0,0
3,19.0,0,0.0,4,86.0,0.0,0.026666667,0.0,0.0,12,1,1,3,1,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,22,539.0,0.0,0.023833332999999998,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,2,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,22.0,0.0,0.05,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,1
0,0.0,2,348.5,27,178.43333330000002,0.0,0.004961935,0.0,0.0,12,2,2,9,2,Returning_Visitor,0,0,0,0,0
3,43.0,0,0.0,15,647.8333332999999,0.017707707,0.006290901999999999,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,12,5251.7,0.0,0.02,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,41.4,0.0,0.1,0.0,0.0,11,4,4,5,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,11,25.0,0.0,0.04,0.0,0.0,3,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,56,1491.930952,0.019843813999999998,0.036763586,0.0,0.0,7,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,5,59.5,0.0,0.04,0.0,0.4,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
4,327.12769460000004,0,0.0,36,971.6183332999999,0.0,0.002583883,0.0,0.0,5,2,2,9,2,Returning_Visitor,0,0,0,0,0
8,259.0,0,0.0,5,80.5,0.0,0.007142857,0.0,0.0,5,1,1,6,1,New_Visitor,0,0,0,0,0
7,111.84147140000002,3,316.8666667,7,150.0333333,0.0,0.004090909,0.0,0.0,11,4,4,4,4,Other,0,0,0,0,0
3,30.0,0,0.0,28,1002.725833,0.009423586999999999,0.0225,0.0,0.0,5,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,14,238.66666669999998,0.009523522,0.054964534,0.0,0.0,11,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,53.4,0.0,0.05,0.0,0.0,9,2,2,1,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,68.0,0.0,0.066666667,0.0,0.4,2,2,2,9,2,Returning_Visitor,0,0,0,0,0
14,517.9666666999999,6,259.0,204,4689.457242,0.000969621,0.008762578,37.00953173,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,7,62.0,0.046666667,0.06,0.0,0.0,5,2,2,8,2,Returning_Visitor,0,0,0,0,0
1,43.0,0,0.0,33,515.1416667,0.004794593,0.027101067000000003,0.0,0.0,3,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,198.0,0.0,0.066666667,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,7,60.7,0.0,0.045,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,4,4,9,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,29,588.85,0.0,0.04,0.0,0.0,12,2,2,2,2,Returning_Visitor,1,0,0,0,0
3,119.25,2,38.4,60,1969.140706,0.008673589,0.009918030999999999,27.6549368,0.0,9,2,2,1,2,Returning_Visitor,0,1,0,0,0
1,37.2,0,0.0,41,939.3,0.0,0.030513096,11.84006044,0.6,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
14,392.9272425,3,1017.5,45,1199.431575,0.0,0.006325979,45.65232793,0.0,11,1,1,2,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,12,313.8333333,0.0,0.0375,0.0,0.0,12,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,28,2164.395,0.0,0.003,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,0,0,0,0
3,189.6,0,0.0,12,613.8,0.0,0.015,0.0,0.0,8,2,2,1,2,Returning_Visitor,1,0,0,0,0
8,177.375,0,0.0,22,968.375,0.0,0.005425765999999999,19.44863352,0.0,3,1,1,4,1,New_Visitor,1,1,0,0,0
5,184.66666669999998,2,0.0,30,1961.3166670000003,0.0,0.009883333000000001,0.0,0.0,5,2,2,4,2,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,28,953.1666667000002,0.0,0.005125006,0.0,0.0,3,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,372.8333333,38,1794.7166670000001,0.022829912,0.035244226000000003,0.0,0.8,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
4,102.4,2,93.83333333,31,940.4333332999998,0.0,0.020966666999999998,0.0,0.0,8,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,328.0,0.026666667,0.04,0.0,0.0,5,5,5,7,5,Returning_Visitor,0,0,0,0,0
10,93.0,2,589.5,10,248.5333333,0.015384615,0.021854132000000002,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,51.0,0.04,0.066666667,0.0,0.0,12,1,1,1,1,Returning_Visitor,1,0,0,0,0
1,225.5,0,0.0,51,2774.5033329999997,0.002837837,0.020531352,20.50540186,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
1,52.0,2,894.5,8,277.0,0.011278743999999999,0.022222222000000003,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,1
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,12,2,2,8,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,42,660.3916667000001,0.033333333,0.043152067999999995,57.31688256,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
2,52.41166667,0,0.0,21,210.16666669999998,0.015430303000000001,0.013703783999999998,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
5,41.55,0,0.0,43,1089.083333,0.047507364,0.07619604599999999,0.0,0.2,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,0,0,0,0
10,615.2166667,3,515.5,310,2579.138773,0.002803654,0.015652256,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,18,1771.5,0.041255316,0.076266296,0.0,0.8,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
9,51.7,5,144.0,92,2825.166667,0.0,0.003663664,85.28960867,0.0,5,4,4,3,4,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
2,45.5,0,0.0,33,719.0,0.0,0.018493814,0.0,0.4,5,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,73,4476.494614,0.004285474,0.024201546,18.22800153,0.0,5,4,4,1,4,Returning_Visitor,0,1,0,0,0
1,82.5,0,0.0,4,42.0,0.0,0.033333333,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,0
4,189.9666667,4,35.6,126,5272.082977,0.006878399,0.02250511,4.749719885,0.0,11,2,2,2,2,Returning_Visitor,0,1,0,0,0
11,119.907142,6,58.4,111,2803.24752,0.002956222,0.01362644,2.4117109169999997,0.0,6,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,126.0,0.0,0.033333333,0.0,0.0,7,2,2,5,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,24,275.7016667,0.026000000000000002,0.045414245,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,16,368.7666667,0.027692308,0.07777777799999999,0.0,0.0,7,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,17.66666667,0.0,0.045,0.0,0.0,2,2,2,3,2,Returning_Visitor,0,0,0,0,0
12,766.1333333,2,104.825,161,9655.354353,0.00365434,0.014640756999999999,0.0,0.0,10,2,2,8,2,Returning_Visitor,0,1,0,0,0
3,32.0,0,0.0,28,711.0833332999999,0.00625,0.022914544,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
3,45.5,0,0.0,3,99.5,0.023030723,0.036060606,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,73.6,0,0.0,11,685.0666667,0.013030703000000001,0.053096332999999996,40.195389500000005,0.0,11,8,8,3,8,Returning_Visitor,1,1,0,0,0
5,73.66666667,0,0.0,59,3471.9134759999997,0.001391573,0.006796867,5.328592898,0.0,3,5,5,3,5,Returning_Visitor,0,0,0,0,0
5,91.0,0,0.0,18,996.5666667000002,0.0,0.022000000000000002,11.5835,0.0,5,4,4,1,4,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,29,1109.8,0.0,0.006763902,21.65779171,0.0,5,2,2,1,2,Returning_Visitor,0,1,0,0,0
8,172.83333330000002,4,121.3,164,8842.539206,0.005992308000000001,0.017221463,0.0,0.0,11,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,9,315.0,0.0,0.016666667,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
13,428.43071430000003,2,75.4,188,6680.676158,0.012536493000000001,0.025633642,4.077178097,0.0,8,1,1,3,1,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,29,1689.3333329999998,0.0042,0.026942339,0.0,0.0,12,2,2,8,2,Returning_Visitor,1,0,0,0,0
3,126.0,0,0.0,8,196.43333330000002,0.0,0.043033333,30.11523642,0.0,6,2,2,1,2,Returning_Visitor,0,1,0,0,0
1,12.0,0,0.0,83,2574.225,0.0,0.015945004,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,1,29.2,0.133333333,0.05790746099999999,0.0,0.0,2,1,1,1,1,Returning_Visitor,0,0,0,0,0
3,106.8,0,0.05,24,874.9166667000002,0.021822822000000002,0.040446541,0.0,0.0,10,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,241.0,0.0,0.05,25.59631224,0.0,3,2,2,3,2,Returning_Visitor,0,1,0,0,0
3,91.0,0,0.0,10,602.0,0.0,0.016666667,0.0,0.0,3,2,2,3,2,New_Visitor,0,0,0,0,0
1,175.5,0,0.0,75,1537.488599,0.0044708,0.009172503,0.0,0.0,10,2,2,7,2,Returning_Visitor,0,1,0,0,0
11,196.8766667,0,0.0,39,1096.851944,0.002767173,0.015960848,0.96940949,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
4,108.0,0,0.0,16,1968.3738190000001,0.0,0.029899437999999997,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
3,135.5,0,0.0,6,267.0,0.025,0.09303038300000001,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
2,22.25,2,96.9,12,379.3,0.0,0.025,68.38306169,0.0,10,2,2,3,2,Returning_Visitor,0,1,0,0,0
6,144.8,1,14.0,17,698.4194248,0.0065938459999999996,0.011795053,9.225238333,0.0,8,1,1,6,1,Returning_Visitor,0,1,0,0,0
3,250.11283430000003,3,221.9213383,20,297.7666667,0.036845618999999996,0.031280983,0.0,0.0,11,1,1,3,1,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,1,1,New_Visitor,0,0,0,0,0
1,30.0,0,0.0,49,1137.0414,0.004841146,0.021123746000000002,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,22,1002.8,0.0028528570000000003,0.022222222000000003,0.0,0.0,3,2,2,6,2,Returning_Visitor,0,0,0,0,0
3,94.8,0,0.0,26,417.8,0.009128153,0.032,0.0,0.0,9,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,2,39.0,97,786.2303033,0.0028458059999999998,0.014246758,0.0,0.0,11,2,2,9,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,1225.2,0.083333333,0.133333333,0.0,0.0,7,2,2,8,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,108.0,0.1,0.10333333300000001,0.0,0.0,12,13,13,9,13,Other,0,0,0,0,0
0,0.0,0,0.0,23,497.22666669999995,0.0,0.00316,0.0,0.0,5,2,2,4,2,New_Visitor,0,0,0,0,0
7,292.48,0,0.0,33,378.3,0.0011669669999999999,0.006757605999999999,0.0,0.0,9,4,4,1,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,59.8,0.0,0.066666667,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,145.5,0.00952381,0.058181817999999996,0.0,0.6,2,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,148.0,0.0,0.007142857,0.0,0.0,3,2,2,3,2,Returning_Visitor,1,0,0,0,0
11,111.0,0,0.0,44,2537.055139,0.007695668,0.025879338999999998,0.0,1.0,5,2,2,4,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,25,447.11666669999994,0.0,0.0095238,14.66538162,0.0,11,1,1,6,1,Returning_Visitor,1,1,0,0,0
0,0.0,1,0.0,11,181.0,0.0,0.02,17.98,0.0,5,1,1,9,1,New_Visitor,1,1,0,0,0
3,172.0,0,0.0,29,933.3333332999998,0.0,0.002692975,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
7,89.57145157,0,0.0,59,6259.330404,0.00538975,0.005001284,0.0,0.0,11,2,2,7,2,Returning_Visitor,0,0,0,0,0
4,417.0,0,0.0,35,1315.954767,0.0,0.002479648,4.189814417,0.0,3,2,2,6,2,Returning_Visitor,0,1,0,0,0
3,31.1,0,0.0,19,50.23333333,0.0,0.02,0.0,0.0,11,4,4,9,4,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,18,200.66666669999998,0.026666667,0.048144846,0.0,0.0,6,2,2,9,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,37,1118.466667,0.006666666999999999,0.029046016,38.404,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,451.83333330000005,0.060489474,0.085957516,0.0,0.0,7,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,34,1387.633333,0.0,0.008384657,0.0,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,140.66666669999998,0.0,0.037847148,0.0,0.0,6,5,5,4,5,Returning_Visitor,1,0,0,0,0
16,194.83333330000002,1,51.5,61,2046.3932079999997,0.00433737,0.017203134,16.57042945,0.0,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,13,976.5,0.0,0.009090909,165.4006,0.0,11,13,13,9,13,Other,0,1,0,0,0
5,112.65,0,0.0,22,581.7333332999999,0.027022097000000002,0.04,10.52925,0.0,12,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,2,199.0,7,148.5,0.06,0.09,0.0,0.2,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
11,1536.333333,4,281.5833333,39,4614.875033,0.0038000020000000002,0.008559775,40.40929496,0.0,11,1,1,1,1,Returning_Visitor,0,1,0,0,0
2,5.0,0,0.0,15,123.75,0.024464285,0.074779474,0.0,0.0,11,6,6,3,6,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,208.35,0.0,0.0,0.0,0.0,9,4,4,1,4,Returning_Visitor,0,0,0,0,0
5,207.16666669999998,5,269.875,102,5560.029768,0.007597779,0.018522355,15.05748588,0.0,7,2,2,1,2,Returning_Visitor,0,1,0,0,0
4,44.75,0,0.0,163,2442.404333,0.002208972,0.019304095,7.310127115,1.0,5,2,2,5,2,Returning_Visitor,1,0,0,0,0
1,50.0,0,0.0,48,2740.083095,0.007037407,0.022797277999999997,0.0,0.8,5,3,3,3,3,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,21,698.0,0.0,0.057,0.0,0.0,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
1,7.0,0,0.0,35,5877.2914439999995,0.010596716,0.006360903,0.0,0.0,12,2,2,6,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,15,969.5,0.02,0.05,0.0,0.6,2,2,2,4,2,Returning_Visitor,0,0,0,0,0
7,188.0532854,3,286.1666667,80,5425.416915,0.00373333,0.027398163,0.0,0.0,7,2,2,1,2,Returning_Visitor,0,0,0,0,0
3,126.75,0,0.0,55,2129.1171010000003,0.010131766,0.024379462999999997,10.12714385,0.0,11,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,12,337.0803333,0.0,0.014285714,0.0,0.0,3,2,2,3,2,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,443.0,0.037545452,0.10689399599999999,0.0,0.6,5,1,1,4,1,Returning_Visitor,0,0,0,0,0
2,48.5,0,0.0,1,0.0,0.0,0.016666667,0.0,0.0,11,1,1,1,1,New_Visitor,0,0,0,0,0
2,6.0,1,6.0,11,249.0,0.031364736000000004,0.07515855099999999,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
3,116.875,0,0.0,36,693.4466667,0.0,0.0011111110000000001,0.0,0.0,3,4,4,3,4,New_Visitor,0,0,0,0,0
3,74.25,1,178.0,25,493.38833330000006,0.005128245,0.028657237999999998,30.19321221,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,1.0,47,1395.15149,0.015715745,0.022970149,0.0,0.0,11,2,2,6,2,Returning_Visitor,1,0,0,0,0
7,119.48,0,0.0,113,12083.672129999999,0.0042111909999999995,0.0030245309999999996,7.880078941,0.0,11,2,2,8,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,13,13,9,13,Other,0,0,0,0,0
1,70.5,0,0.0,36,2253.696667,0.031863833,0.034694625,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
21,203.06666669999998,5,236.0,82,2062.933105,0.01734424,0.021485977000000003,11.95776423,0.0,5,1,1,1,1,Returning_Visitor,0,1,0,0,0
3,166.66666669999998,4,257.3,22,1601.416107,0.014828814,0.025,32.79543031,0.0,11,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,100.0,0.2,0.2,0.0,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
14,309.4,9,284.7666667,372,11251.6814,0.010781428999999999,0.003052424,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,13,2024.45,0.1,0.09502999999999999,0.0,1.0,5,5,5,7,5,Returning_Visitor,1,0,0,0,0
3,63.41666667,0,0.0,55,3359.292182,0.016673876,0.040842896000000004,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
3,130.5,1,7.0,95,2574.95,0.0,0.0025570320000000003,0.0,0.0,5,5,5,4,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,248.15,0.0,0.04,0.0,0.0,12,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,2,86.5,0.05,0.15,0.0,0.0,6,1,1,1,1,Returning_Visitor,0,0,0,0,0
8,193.6288714,1,172.0,59,2500.338156,0.0065734190000000005,0.027347571,14.9525725,0.0,12,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,58.5,0.0,0.066666667,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
4,68.0,1,41.5,138,12095.61061,0.0,0.005662918,0.0,0.0,12,2,2,1,2,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,2,4,2,Returning_Visitor,0,0,0,0,0
1,98.0,0,0.0,35,1146.728278,0.0,0.011000000000000001,0.0,0.0,10,2,2,3,2,Returning_Visitor,0,0,0,0,0
18,306.24190580000004,4,346.5,51,1639.327061,0.015695018,0.012382435,10.08603944,0.0,12,2,2,8,2,Returning_Visitor,1,0,0,0,0
2,31.0,0,0.0,26,414.5,0.014585714,0.032135582999999995,0.0,0.0,5,4,4,1,4,Returning_Visitor,1,0,0,0,0
1,26.5,0,0.0,4,42.66666667,0.0,0.022222222000000003,0.0,0.0,11,2,2,1,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,3,16.0,0.085445425,0.1,0.0,0.0,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,4,74.33333333,0.0,0.025,0.0,0.0,3,1,1,4,1,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
5,538.1666667000001,8,266.0,242,7472.440240999999,0.001156125,0.00969336,12.45465727,0.0,11,2,2,6,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,82,5839.938333,0.0,0.016277643999999997,0.0,0.0,12,2,2,7,2,Returning_Visitor,0,0,0,0,0
1,85.2,0,0.0,47,481.1319143999999,0.0,0.018354365,0.0,0.0,11,2,2,1,2,New_Visitor,0,1,0,0,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,773.5,0.0,0.0,0.0,0.0,3,6,6,1,6,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,24,251.125,0.010955516,0.012017667,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
3,23.21280723,1,440.0,64,1210.0689029999999,0.020532546999999998,0.06930702,0.0,0.0,8,2,2,6,2,Returning_Visitor,0,0,0,0,0
1,19.0,0,0.0,22,1081.383333,0.011260706,0.045626665,0.0,0.0,5,8,8,1,8,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,12,444.66666669999995,0.0,0.05,0.0,0.0,6,2,2,2,2,Returning_Visitor,0,0,0,0,0
1,10.0,0,0.0,18,1388.15,0.007545455,0.057142867,0.0,0.0,12,2,2,1,2,Returning_Visitor,1,0,0,0,0
4,40.0,0,0.0,32,729.3333332999999,0.0,0.008850159,0.0,0.0,8,4,4,4,4,Returning_Visitor,0,0,0,0,0
1,60.75,0,0.0,5,136.5,0.041428596,0.077272727,0.0,0.0,12,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
4,207.6075426,2,106.08,120,6240.559699,0.019085953,0.028238209,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,12,13,13,9,13,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,213.0,0.0,0.05,0.0,0.0,3,2,2,7,2,Returning_Visitor,0,0,0,0,0
9,270.5,0,0.0,6,122.0,0.0,0.025,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,0
2,4.0,1,17.0,47,1469.0,0.015810586,0.026484617000000002,0.0,0.0,5,5,5,2,5,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,19,898.0,0.0,0.002111202,0.0,0.0,2,2,2,8,2,Returning_Visitor,1,0,0,0,0
14,156.2933333,6,708.5,87,1974.9919899999998,0.000779564,0.005748999,44.10949718,0.0,9,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,41,1615.003,0.003553824,0.028051076,0.0,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
7,148.2735734,0,0.0,151,8006.5711599999995,0.0011078330000000001,0.005342053,42.31179522,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
1,131.0,0,0.0,31,863.7666667000001,0.0,0.005,0.0,0.0,12,2,2,1,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,19,2189.475,0.016366666999999998,0.025938255,0.0,0.0,6,2,2,1,2,Returning_Visitor,0,0,0,0,1
0,0.0,0,0.0,28,407.1,0.0,0.018107862,22.1803062,0.0,5,1,1,1,1,Returning_Visitor,0,1,0,0,0
3,73.0,0,0.0,104,4361.8446619999995,0.015807388000000002,0.0222713,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
5,90.66666667,0,0.0,3,244.5,0.0,0.008333333,0.0,0.0,3,2,2,1,2,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,11,718.3333332999999,0.02,0.03779782,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,3,54.5,60,3432.1083329999997,0.0,0.014300076,5.329180059,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,61,2240.45,0.016508516,0.031386285,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,2,115.0,118,2723.779761,0.0034281809999999998,0.006167304,3.8183467639999997,0.0,9,2,2,1,2,Returning_Visitor,0,0,0,0,0
5,139.33333330000002,2,104.0,141,9200.203538,0.004581170999999999,0.025775617999999997,0.36173247700000005,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
8,147.08333330000002,2,109.8,27,587.35,0.004866667,0.031666667,17.58204783,0.0,5,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,13,221.41666669999998,0.1,0.12,0.0,0.8,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,215.0,0.0,0.014285714,0.0,0.0,5,2,2,4,2,Returning_Visitor,1,0,1,0,0
0,0.0,0,0.0,26,1383.783333,0.0,0.011779776,0.0,0.0,11,5,5,1,5,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,4,17.0,0.0,0.04,0.0,0.0,5,2,2,3,2,New_Visitor,1,0,0,0,0
6,217.4,0,0.0,82,1482.023065,0.001040689,0.019868276,0.0,0.0,11,4,4,1,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,18,840.6666667000002,0.0,0.000856364,128.29997450000002,0.0,3,2,2,3,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,9,167.5,0.066666667,0.046666667,0.0,0.0,5,2,2,4,2,Returning_Visitor,1,0,0,0,0
5,107.66666670000001,0,0.0,9,274.0,0.055754585999999995,0.070454444,41.91478757,0.4,5,2,2,1,2,Returning_Visitor,0,1,0,0,0
7,33.0,1,57.0,59,1327.4,0.025451925,0.024184215,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,63.0,0.025,0.04,0.0,0.0,9,2,2,8,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,7,197.5,0.0,0.033333333,0.0,0.0,3,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,542.0,0.0,0.025,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
